stage,epoch,train_weighted_numerator,train_weight_denominator,train_weighted_loss,train_sample_count,train_batch_count,train_optimizer_steps,dev_weighted_numerator,dev_weight_denominator,dev_weighted_loss,dev_sample_count,dev_batch_count,dev_bonafide_count,dev_attack_count,dev_auroc,raw_checkpoint_updated,raw_best_epoch,raw_best_loss,patience_anchor_initialized,meaningful_improvement,patience_anchor_loss,patience_counter,patience_epochs,stop_due_to_patience,stop_due_to_maximum_epochs,should_stop,transition_note
stage_b,1,816.662243559615,1440.0,0.5671265580275104,1440,45,45,398.2686936746142,459.0,0.8676877857834733,459,15,153,306,0.9394677260882567,true,1,0.8676877857834733,true,,0.8676877857834733,0,5,false,false,false,Backbone unfrozen and BatchNorm running statistics begin FantasyID domain adaptation; transient dev-loss movement is expected.
stage_b,2,216.6997177958435,1440.0,0.15048591513600243,1440,45,45,91.71403656747322,459.0,0.19981271583327498,459,15,153,306,0.9856465462001794,true,2,0.19981271583327498,false,true,0.19981271583327498,0,5,false,false,false,
stage_b,3,139.38069158188227,1440.0,0.0967921469318627,1440,45,45,148.81871609973635,459.0,0.32422378235236676,459,15,153,306,0.9847921739501901,false,2,0.19981271583327498,false,false,0.19981271583327498,1,5,false,false,false,
stage_b,4,51.53495826507904,1440.0,0.03578816546186044,1440,45,45,60.596038916722435,459.0,0.13201751397978745,459,15,153,306,0.991520355418856,true,4,0.13201751397978745,false,true,0.13201751397978745,0,5,false,false,false,
stage_b,5,33.69919367251058,1440.0,0.023402217828132347,1440,45,45,42.14396699111764,459.0,0.0918169215492759,459,15,153,306,0.9947242513563159,true,5,0.0918169215492759,false,true,0.0918169215492759,0,5,false,false,false,
stage_b,6,83.07741742420015,1440.0,0.05769265098902788,1440,45,45,348.3811045988167,459.0,0.7590002278841322,459,15,153,306,0.970566875987868,false,5,0.0918169215492759,false,false,0.0918169215492759,1,5,false,false,false,
stage_b,7,72.2252450659373,1440.0,0.05015642018467868,1440,45,45,65.20638047580084,459.0,0.1420618311019626,459,15,153,306,0.9899397667563757,false,5,0.0918169215492759,false,false,0.0918169215492759,2,5,false,false,false,
stage_b,8,25.07798503446709,1440.0,0.01741526738504659,1440,45,45,140.91994440468923,459.0,0.3070151294219809,459,15,153,306,0.9793241915502584,false,5,0.0918169215492759,false,false,0.0918169215492759,3,5,false,false,false,
stage_b,9,49.276044153491476,1440.0,0.034219475106591304,1440,45,45,108.52896014429058,459.0,0.236446536262071,459,15,153,306,0.9846212995001923,false,5,0.0918169215492759,false,false,0.0918169215492759,4,5,false,false,false,
stage_b,10,46.28204483595293,1440.0,0.032140308913856205,1440,45,45,140.93468147482284,459.0,0.30704723632859005,459,15,153,306,0.9873766500064078,false,5,0.0918169215492759,false,false,0.0918169215492759,5,5,true,false,true,
