stage,epoch,train_weighted_numerator,train_weight_denominator,train_weighted_loss,train_sample_count,train_batch_count,train_optimizer_steps,dev_weighted_numerator,dev_weight_denominator,dev_weighted_loss,dev_sample_count,dev_batch_count,dev_bonafide_count,dev_attack_count,dev_auroc,raw_checkpoint_updated,raw_best_epoch,raw_best_loss,patience_anchor_initialized,meaningful_improvement,patience_anchor_loss,patience_counter,patience_epochs,stop_due_to_patience,stop_due_to_maximum_epochs,should_stop,transition_note
stage_b,1,834.155947288964,1440.0,0.5792749633951139,1440,45,45,199.81617899343837,459.0,0.4353293659987764,459,15,153,306,0.9481396044256483,true,1,0.4353293659987764,true,,0.4353293659987764,0,5,false,false,false,Backbone unfrozen and BatchNorm running statistics begin FantasyID domain adaptation; transient dev-loss movement is expected.
stage_b,2,313.53867879579593,1440.0,0.21773519360819163,1440,45,45,63.65517339863345,459.0,0.13868229498612952,459,15,153,306,0.9931863813063352,true,2,0.13868229498612952,false,true,0.13868229498612952,0,5,false,false,false,
stage_b,3,155.30563895843875,1440.0,0.10785113816558246,1440,45,45,31.690794357148434,459.0,0.0690431249611077,459,15,153,306,0.9989106753812637,true,3,0.0690431249611077,false,true,0.0690431249611077,0,5,false,false,false,
stage_b,4,63.90883052442419,1440.0,0.04438113230862791,1440,45,45,50.27544557434171,459.0,0.10953256116414316,459,15,153,306,0.9985689264812679,false,3,0.0690431249611077,false,false,0.0690431249611077,1,5,false,false,false,
stage_b,5,38.267846738601115,1440.0,0.026574893568472997,1440,45,45,31.515796808734734,459.0,0.06866186668569658,459,15,153,306,0.9996155324875048,true,5,0.06866186668569658,false,true,0.06866186668569658,0,5,false,false,false,
stage_b,6,23.791900079633805,1440.0,0.01652215283307903,1440,45,45,19.20418908206956,459.0,0.04183919189993369,459,15,153,306,0.9998077662437524,true,6,0.04183919189993369,false,true,0.04183919189993369,0,5,false,false,false,
stage_b,7,12.222392639708907,1440.0,0.008487772666464518,1440,45,45,43.35303849434289,459.0,0.09445106425782765,459,15,153,306,0.9989106753812637,false,6,0.04183919189993369,false,false,0.04183919189993369,1,5,false,false,false,
stage_b,8,12.064050682502177,1440.0,0.008377812973959845,1440,45,45,11.879170438839616,459.0,0.02588054561838696,459,15,153,306,0.999679610406254,true,8,0.02588054561838696,false,true,0.02588054561838696,0,5,false,false,false,
stage_b,9,11.984963423091017,1440.0,0.008322891266035429,1440,45,45,29.512530229473747,459.0,0.06429745148033496,459,15,153,306,0.9994873766500064,false,8,0.02588054561838696,false,false,0.02588054561838696,1,5,false,false,false,
stage_b,10,7.049073434852453,1440.0,0.004895189885314203,1440,45,45,13.411490193250529,459.0,0.029218932882898757,459,15,153,306,0.9996155324875048,false,8,0.02588054561838696,false,false,0.02588054561838696,2,5,false,false,false,
stage_b,11,10.415669250994213,1440.0,0.007233103646523759,1440,45,45,24.057265680658418,459.0,0.05241234353084623,459,15,153,306,0.9987398009312658,false,8,0.02588054561838696,false,false,0.02588054561838696,3,5,false,false,false,
stage_b,12,9.638737543346998,1440.0,0.006693567738435415,1440,45,45,11.617559149416259,459.0,0.0253105863821705,459,15,153,306,0.9998504848562518,true,12,0.0253105863821705,false,true,0.0253105863821705,0,5,false,false,false,
stage_b,13,7.898648006993007,1440.0,0.005485172227078477,1440,45,45,18.082088463839227,459.0,0.039394528243658446,459,15,153,306,0.9995087359562561,false,12,0.0253105863821705,false,false,0.0253105863821705,1,5,false,false,false,
stage_b,14,47.32508482097889,1440.0,0.03286464223679089,1440,45,45,11.932786841518386,459.0,0.0259973569531991,459,15,153,306,0.9993805801187577,false,12,0.0253105863821705,false,false,0.0253105863821705,2,5,false,false,false,
stage_b,15,16.121101865550855,1440.0,0.011195209628854761,1440,45,45,16.52550388949434,459.0,0.036003276447700086,459,15,153,306,0.9990815498312615,false,12,0.0253105863821705,false,false,0.0253105863821705,3,5,false,false,false,
stage_b,16,5.563789426272329,1440.0,0.003863742657133562,1440,45,45,20.71878883154816,459.0,0.04513897348921168,459,15,153,306,0.9994873766500064,false,12,0.0253105863821705,false,false,0.0253105863821705,4,5,false,false,false,
stage_b,17,6.963875505023417,1440.0,0.004836024656266261,1440,45,45,16.350503025701876,459.0,0.03562201094924156,459,15,153,306,0.9997009697125038,false,12,0.0253105863821705,false,false,0.0253105863821705,5,5,true,false,true,
