stage,epoch,train_weighted_numerator,train_weight_denominator,train_weighted_loss,train_sample_count,train_batch_count,train_optimizer_steps,dev_weighted_numerator,dev_weight_denominator,dev_weighted_loss,dev_sample_count,dev_batch_count,dev_bonafide_count,dev_attack_count,dev_auroc,raw_checkpoint_updated,raw_best_epoch,raw_best_loss,patience_anchor_initialized,meaningful_improvement,patience_anchor_loss,patience_counter,patience_epochs,stop_due_to_patience,stop_due_to_maximum_epochs,should_stop,transition_note
stage_b,1,919.2266954868101,1440.0,0.6383518718658403,1440,45,45,321.9131773277477,459.0,0.7013358983175331,459,15,153,306,0.8735101883890811,true,1,0.7013358983175331,true,,0.7013358983175331,0,5,false,false,false,Backbone unfrozen and BatchNorm running statistics begin FantasyID domain adaptation; transient dev-loss movement is expected.
stage_b,2,450.29440055581404,1440.0,0.3127044448304264,1440,45,45,110.13836378030419,459.0,0.23995286226645793,459,15,153,306,0.9762484514502969,true,2,0.23995286226645793,false,true,0.23995286226645793,0,5,false,false,false,
stage_b,3,222.92048222581207,1440.0,0.15480589043459173,1440,45,45,76.4698675345935,459.0,0.16660101859388562,459,15,153,306,0.989363065487633,true,3,0.16660101859388562,false,true,0.16660101859388562,0,5,false,false,false,
stage_b,4,91.59575278161265,1440.0,0.06360816165389767,1440,45,45,111.93550040912584,459.0,0.24386819261247458,459,15,153,306,0.9896193771626297,false,3,0.16660101859388562,false,false,0.16660101859388562,1,5,false,false,false,
stage_b,5,59.284332363538695,1440.0,0.041169675252457426,1440,45,45,118.75152983272949,459.0,0.2587179299188006,459,15,153,306,0.9898543295313769,false,3,0.16660101859388562,false,false,0.16660101859388562,2,5,false,false,false,
stage_b,6,33.621565696857274,1440.0,0.023348309511706442,1440,45,45,133.47991770687142,459.0,0.29080592093000307,459,15,153,306,0.9905378273313683,false,3,0.16660101859388562,false,false,0.16660101859388562,3,5,false,false,false,
stage_b,7,18.81458481479065,1440.0,0.013065683899160173,1440,45,45,83.77433733791014,459.0,0.18251489616102426,459,15,153,306,0.9894057841001325,false,3,0.16660101859388562,false,false,0.16660101859388562,4,5,false,false,false,
stage_b,8,12.953198469445553,1440.0,0.008995276714892746,1440,45,45,64.27491198745855,459.0,0.1400324879901058,459,15,153,306,0.9932718185313341,true,8,0.1400324879901058,false,true,0.1400324879901058,0,5,false,false,false,
stage_b,9,16.191788837540727,1440.0,0.011244297803847727,1440,45,45,145.0269275788715,459.0,0.31596280518272657,459,15,153,306,0.9902174377376223,false,8,0.1400324879901058,false,false,0.1400324879901058,1,5,false,false,false,
stage_b,10,15.617016207505188,1440.0,0.010845150144100825,1440,45,45,105.08106252345632,459.0,0.22893477673955626,459,15,153,306,0.9913494809688581,false,8,0.1400324879901058,false,false,0.1400324879901058,2,5,false,false,false,
stage_b,11,23.139421485681602,1440.0,0.01606904269839,1440,45,45,93.28339001142075,459.0,0.20323178651725654,459,15,153,306,0.9921397753000982,false,8,0.1400324879901058,false,false,0.1400324879901058,3,5,false,false,false,
stage_b,12,41.08327101732289,1440.0,0.028530049317585342,1440,45,45,179.82093881258055,459.0,0.3917667512256657,459,15,153,306,0.9900465632876244,false,8,0.1400324879901058,false,false,0.1400324879901058,4,5,false,false,false,
stage_b,13,26.15078327270573,1440.0,0.018160266161601202,1440,45,45,96.4648929416314,459.0,0.21016316545017735,459,15,153,306,0.9881028664188987,false,8,0.1400324879901058,false,false,0.1400324879901058,5,5,true,false,true,
