pair_id,file_stem,variant,hardware_source,altered_fields_unique,attack_image_path,bonafide_image_path,stage,shape,cosine_similarity,pearson_correlation,euclidean_distance,relative_l2_distance,mean_absolute_difference,max_absolute_difference,channel_diff_top1_share,channel_diff_top5_share,channel_diff_top10_share,channel_diff_top32_share,channel_diff_effective_channels,channel_diff_effective_fraction
indian-037_03::digital_1::iphone15pro,indian-037_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer3.0,"(1, 256, 16, 27)",0.9878177642822266,0.9833111763000488,11.255163192749023,0.15609298646450043,0.01075922790914774,0.865197479724884,0.009096436202526093,0.04340416565537453,0.08292193710803986,0.22916483879089355,211.50030517578125,0.8261730670928955
indian-037_03::digital_1::iphone15pro,indian-037_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer3.1,"(1, 256, 16, 27)",0.9881743788719177,0.9839369058609009,11.205949783325195,0.15378937125205994,0.010958779603242874,0.8373478055000305,0.008813457563519478,0.04330236837267876,0.08403759449720383,0.23265184462070465,211.59884643554688,0.826557993888855
indian-037_03::digital_1::iphone15pro,indian-037_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer4.0,"(1, 512, 8, 14)",0.980933427810669,0.9786186218261719,7.707937240600586,0.19552525877952576,0.007692336104810238,0.8884590864181519,0.010232479311525822,0.04282167926430702,0.07693549245595932,0.19983933866024017,296.3241882324219,0.578758180141449
indian-037_03::digital_1::iphone15pro,indian-037_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer4.1,"(1, 512, 8, 14)",0.9624977707862854,0.948322594165802,77.20596313476562,0.27674561738967896,0.12923292815685272,4.141684532165527,0.007275477517396212,0.03360404819250107,0.06218103691935539,0.1614791601896286,364.79791259765625,0.7124959230422974
indian-037_03::digital_1::iphone15pro,indian-037_03,digital_1,iphone15pro,dob|doe|face|name,train/attack/digital_1/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,avgpool,"(1, 512, 1, 1)",0.9906815886497498,0.9777212142944336,2.482867956161499,0.1373623162508011,0.07866966724395752,0.43756991624832153,0.010863509960472584,0.05017921328544617,0.09042199701070786,0.22333255410194397,263.1766357421875,0.51401686668396
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,stem_relu,"(1, 64, 128, 209)",0.9810613393783569,0.9634235501289368,100.26041412353516,0.19463054835796356,0.010043495334684849,4.4592976570129395,0.03285538777709007,0.15514327585697174,0.2991589605808258,0.8074444532394409,43.302085876464844,0.6765950918197632
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,maxpool,"(1, 64, 64, 105)",0.9891298413276672,0.9762242436408997,54.39924621582031,0.1475541740655899,0.011635513044893742,3.135739803314209,0.03608911857008934,0.17017324268817902,0.32807520031929016,0.8280501365661621,41.6274528503418,0.6504289507865906
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer1.0,"(1, 64, 64, 105)",0.9860445261001587,0.971190333366394,65.68920135498047,0.1671130359172821,0.02058149315416813,4.449882507324219,0.03796175494790077,0.16405421495437622,0.28394901752471924,0.6893229484558105,51.85017395019531,0.8101589679718018
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer1.1,"(1, 64, 64, 105)",0.98174649477005,0.9645305275917053,86.10472869873047,0.19112227857112885,0.03621846064925194,5.1973772048950195,0.029944146052002907,0.14131899178028107,0.2596599757671356,0.6455568075180054,55.915916442871094,0.8736861944198608
indian-037_03::digital_2::iphone15pro,indian-037_03,digital_2,iphone15pro,dob|doe|face|name,train/attack/digital_2/iphone15pro/indian-037_03.jpg,train/bonafide/iphone15pro/indian-037_03.jpg,layer2.0,"(1, 128, 32, 53)",0.9793927669525146,0.9704006910324097,29.513158798217773,0.20306186378002167,0.017854368314146996,3.8069729804992676,0.0178004689514637,0.07598872482776642,0.14002664387226105,0.3835705816745758,111.00199127197266,0.8672030568122864
