file_stem,variant,altered_fields_unique,capture_pair_count,hardware_count,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence,top_k_feature_overlap,top1_same_numeric
chinese-NF-1072,digital_1,dob|doe|face|name_en,3,3,0.9774790604909261,0.9958334366480509,0.018354376157124836,0.21273818612098694,0.09260714799165726,0.12013103812932968,0.9270833333333334,1.0
chinese-NF-1072,digital_2,dob|doe|face|name_en,3,3,0.9704342484474182,0.9945396979649862,0.02410544951756795,0.24413410822550455,0.10618982712427776,0.1379442811012268,0.90625,1.0
chinese-NF-1088,digital_1,dob|doe|face|name_en,3,3,0.9684526125590006,0.9939212401707967,0.025468627611796062,0.25118498504161835,0.1102304458618164,0.14095453917980194,0.8645833333333334,1.0
chinese-NF-1088,digital_2,dob|doe|face|name_en,3,3,0.956663191318512,0.9901636838912964,0.033500492572784424,0.29465389251708984,0.1424031654993693,0.15225072701772055,0.8854166666666666,1.0
chinese-NF-1101,digital_1,dob|doe|face|name_en,3,3,0.9798322319984436,0.996373454729716,0.01654122273127238,0.20130663613478342,0.08653630316257477,0.11477033297220866,0.9375,0.6666666666666666
chinese-NF-1101,digital_2,dob|doe|face|name_en,3,3,0.9817765553792318,0.9966356754302979,0.01485912005106608,0.19108701248963675,0.08243185530106227,0.10865515718857448,0.9270833333333334,1.0
french-022_03,digital_1,dob|doe|face|name,3,3,0.9478225509325663,0.9875612656275431,0.03973871469497681,0.31117889781792957,0.15162273993094763,0.15955615788698196,0.8541666666666666,1.0
french-022_03,digital_2,dob|doe|face|name,3,3,0.9463474353154501,0.9873656233151754,0.04101818799972534,0.31792035698890686,0.154289610683918,0.16363074630498886,0.8958333333333334,1.0
french-033_03,digital_1,alternative|dob|doe|face,3,3,0.9656166036923727,0.9925904273986816,0.026973823706309002,0.2621312240759532,0.1216056818763415,0.14052554219961166,0.8958333333333334,1.0
french-033_03,digital_2,alternative|dob|doe|face,3,3,0.9540163477261862,0.9892359574635824,0.03521960973739624,0.3035238782564799,0.1469742308060328,0.15654964745044708,0.8541666666666666,1.0
french-044_03,digital_1,dob|doe|face|name,3,3,0.9630119800567627,0.9918515086174011,0.028839528560638428,0.2691839088996251,0.1256695588429769,0.14351435005664825,0.90625,0.6666666666666666
french-044_03,digital_2,dob|doe|face|name,3,3,0.9602449735005697,0.9913933873176575,0.03114841381708781,0.2805236329634984,0.1323597307006518,0.14816390226284662,0.8958333333333334,1.0
french-068_03,digital_1,dob|doe|face|name,3,3,0.9303739269574484,0.9841238061587015,0.05374987920125326,0.37565075357755023,0.1854750911394755,0.19017566243807474,0.8541666666666666,0.6666666666666666
french-068_03,digital_2,dob|doe|face|name,3,3,0.9331031243006388,0.9843387405077616,0.0512356162071228,0.3675506313641866,0.18413234253724417,0.18341828882694244,0.8541666666666666,0.6666666666666666
french-090_03,digital_1,dob|doe|face|name,3,3,0.9749031662940979,0.9947589635848999,0.019855797290802002,0.22419807314872742,0.1033156489332517,0.12088242421547572,0.90625,1.0
french-090_03,digital_2,dob|doe|face|name,3,3,0.9736001491546631,0.9939701358477274,0.020369986693064373,0.23025226593017578,0.11026396602392197,0.11998829990625381,0.90625,1.0
french-091_03,digital_1,alternative|dob|doe|face,3,3,0.9713340401649475,0.9939911762873331,0.022657136122385662,0.23623156547546387,0.10741904377937317,0.1288125216960907,0.90625,1.0
french-091_03,digital_2,alternative|dob|doe|face,3,3,0.9640466173489889,0.9920507868131002,0.028004169464111328,0.2647165109713872,0.12476948648691177,0.13994702448447546,0.8854166666666666,1.0
french-097_03,digital_1,alternative|dob|doe|face,3,3,0.9696508049964905,0.9942232370376587,0.024572432041168213,0.24701759219169617,0.11029346287250519,0.13672412931919098,0.90625,1.0
